complex_id,month,lawd_code5,property_type,area_bucket,median_price,weighted_price,trade_count,rent_count,jeonse_median,jeonse_ratio,drawdown_from_high,transaction_heat,reacceleration_score,liquidity_score,leader_score
27260|KOASIS|apartment|over_101,2026-03,27260,apartment,over_101,0.0,0.0,0.0,1.0,290000000.0,0.0,0.0,0.0,1.0,0.0,8.859223300970873
27260|e편한세상범어|apartment|59,2026-01,27260,apartment,59,550000000.0,550000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,33.33333333333333,72.71428571428571
27260|e편한세상범어|apartment|59,2026-02,27260,apartment,59,569000000.0,559500000.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0,71.3216957605985
27260|e편한세상범어|apartment|59,2026-03,27260,apartment,59,569000000.0,564250000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,68.93203883495146
27260|e편한세상범어|apartment|59,2026-04,27260,apartment,59,595000000.0,579625000.0,1.0,1.0,20000000.0,3.4505067931852493,0.0,1.0,0.3333333333333333,100.0,78.70182555780933
27260|e편한세상범어|apartment|84,2026-01,27260,apartment,84,745000000.0,745000000.0,17.0,10.0,327750000.0,43.99328859060403,0.0,17.0,1.0,54.83870967741935,80.28571428571428
27260|e편한세상범어|apartment|84,2026-02,27260,apartment,84,748000000.0,746500000.0,9.0,6.0,350000000.0,46.88546550569323,0.0,0.5294117647058824,1.0,83.87096774193549,79.55112219451371
27260|e편한세상범어|apartment|84,2026-03,27260,apartment,84,760000000.0,753250000.0,5.0,3.0,30000000.0,3.9827414537006307,0.0,0.38461538461538464,0.4117647058823529,100.0,79.85436893203884
27260|e편한세상범어|apartment|84,2026-04,27260,apartment,84,748000000.0,750625000.0,4.0,4.0,312000000.0,41.565362198168195,-0.34848987719880986,0.3870967741935484,0.34615384615384615,58.06451612903226,86.00405679513185
27260|e편한세상범어|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,5.0,309000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|가든하이츠2|apartment|over_101,2026-02,27260,apartment,over_101,1045000000.0,1045000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,91.02244389027432
27260|가든하이츠2|apartment|over_101,2026-03,27260,apartment,over_101,1045000000.0,1045000000.0,0.0,1.0,50000000.0,4.784688995215311,0.0,0.0,1.0,100.0,90.29126213592234
27260|가든하이츠3|apartment|84,2026-02,27260,apartment,84,865000000.0,865000000.0,1.0,1.0,360000000.0,41.61849710982659,0.0,1.0,1.0,100.0,85.785536159601
27260|가든하이츠3|apartment|84,2026-03,27260,apartment,84,865000000.0,865000000.0,0.0,0.0,360000000.0,41.61849710982659,0.0,0.0,1.0,100.0,85.80097087378641
27260|가든하이츠3|apartment|84,2026-04,27260,apartment,84,865000000.0,865000000.0,0.0,1.0,20000000.0,2.312138728323699,0.0,0.0,0.0,100.0,89.4523326572008
27260|가든하이츠3|apartment|over_101,2026-01,27260,apartment,over_101,1160000000.0,1160000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,95.0
27260|가든하이츠3|apartment|over_101,2026-02,27260,apartment,over_101,1030000000.0,1095000000.0,1.0,1.0,630000000.0,57.534246575342465,-5.603448275862066,1.0,1.0,40.0,92.643391521197
27260|가든하이츠3|apartment|over_101,2026-03,27260,apartment,over_101,1040000000.0,1067500000.0,3.0,1.0,420000000.0,39.34426229508197,-7.974137931034486,3.0,2.0,100.0,91.50485436893204
27260|가든하이츠3|apartment|over_101,2026-04,27260,apartment,over_101,1030000000.0,1048750000.0,1.0,0.0,420000000.0,40.047675804529206,-9.590517241379315,0.6,2.0,100.0,93.30628803245436
27260|가든하이츠3|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,1.0,20000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|경남타운|apartment|84,2026-01,27260,apartment,84,1350000000.0,1350000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,96.71428571428572
27260|경남타운|apartment|84,2026-02,27260,apartment,84,1350000000.0,1350000000.0,0.0,3.0,30000000.0,2.2222222222222223,0.0,0.0,1.0,100.0,96.25935162094763
27260|경남타운|apartment|84,2026-03,27260,apartment,84,1350000000.0,1350000000.0,0.0,2.0,172500000.0,12.777777777777777,0.0,0.0,0.0,100.0,96.35922330097088
27260|경남타운|apartment|over_101,2026-01,27260,apartment,over_101,0.0,0.0,0.0,2.0,35000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|경남타운|apartment|over_101,2026-02,27260,apartment,over_101,1690000000.0,1690000000.0,1.0,2.0,70000000.0,4.142011834319527,0.0,1.0,1.0,100.0,99.00249376558602
27260|경남타운|apartment|over_101,2026-03,27260,apartment,over_101,1690000000.0,1690000000.0,0.0,1.0,200000000.0,11.834319526627219,0.0,0.0,1.0,100.0,99.02912621359224
27260|경남타운|apartment|over_101,2026-04,27260,apartment,over_101,1690000000.0,1690000000.0,0.0,2.0,250000000.0,14.792899408284024,0.0,0.0,0.0,100.0,98.88438133874239
27260|경남타운|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,2.0,250000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|경일라임빌|apartment|84,2026-01,27260,apartment,84,0.0,0.0,0.0,1.0,30000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|고산노변타운|apartment|59,2026-01,27260,apartment,59,185000000.0,185000000.0,1.0,2.0,10000000.0,5.405405405405405,0.0,1.0,1.0,50.0,42.0
27260|고산노변타운|apartment|59,2026-02,27260,apartment,59,185000000.0,185000000.0,0.0,0.0,10000000.0,5.405405405405405,0.0,0.0,1.0,50.0,30.049875311720697
27260|고산노변타운|apartment|59,2026-03,27260,apartment,59,185000000.0,185000000.0,0.0,3.0,20000000.0,10.81081081081081,0.0,0.0,0.0,50.0,27.9126213592233
27260|고산노변타운|apartment|59,2026-04,27260,apartment,59,207000000.0,196000000.0,2.0,3.0,150000000.0,76.53061224489795,0.0,6.0,2.0,100.0,48.782961460446245
27260|고산노변타운|apartment|84,2026-01,27260,apartment,84,0.0,0.0,0.0,1.0,230000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|고산노변타운|apartment|84,2026-02,27260,apartment,84,300000000.0,300000000.0,1.0,2.0,115000000.0,38.333333333333336,0.0,1.0,1.0,33.33333333333333,46.38403990024938
27260|고산노변타운|apartment|84,2026-03,27260,apartment,84,325000000.0,312500000.0,1.0,0.0,115000000.0,36.8,0.0,2.0,1.0,66.66666666666666,45.26699029126214
27260|고산노변타운|apartment|84,2026-04,27260,apartment,84,320000000.0,316250000.0,1.0,1.0,199500000.0,63.08300395256917,0.0,1.5,2.0,100.0,60.649087221095336
27260|고산노변타운|apartment|over_101,2026-01,27260,apartment,over_101,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|고산노변타운|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,4.0,150000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|고산역화성파크드림|apartment|59,2026-04,27260,apartment,59,323000000.0,323000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,61.257606490872206
27260|고산역화성파크드림|apartment|84,2026-01,27260,apartment,84,0.0,0.0,0.0,2.0,285000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|고산역화성파크드림|apartment|84,2026-02,27260,apartment,84,0.0,0.0,0.0,1.0,290000000.0,0.0,0.0,0.0,1.0,0.0,10.224438902743142
27260|고산역화성파크드림|apartment|84,2026-03,27260,apartment,84,0.0,0.0,0.0,1.0,30000000.0,0.0,0.0,0.0,1.0,0.0,8.859223300970873
27260|골든맨션|apartment|74,2026-03,27260,apartment,74,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,1.0,0.0,8.859223300970873
27260|공작맨션|apartment|59,2026-03,27260,apartment,59,0.0,0.0,0.0,1.0,100000000.0,0.0,0.0,0.0,1.0,0.0,8.859223300970873
27260|광명프레지던트|apartment|74,2026-03,27260,apartment,74,187000000.0,187000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,28.155339805825243
27260|광명프레지던트|apartment|74,2026-04,27260,apartment,74,187000000.0,187000000.0,0.0,1.0,10000000.0,5.347593582887701,0.0,0.0,1.0,100.0,48.275862068965516
27260|광명프레지던트|apartment|84,2026-03,27260,apartment,84,200000000.0,200000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,29.36893203883495
27260|광명프레지던트|apartment|over_101,2026-01,27260,apartment,over_101,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|광명프레지던트|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|궁전맨션|apartment|84,2026-01,27260,apartment,84,1045000000.0,1045000000.0,1.0,1.0,20000000.0,1.9138755980861244,0.0,1.0,1.0,25.0,91.42857142857143
27260|궁전맨션|apartment|84,2026-02,27260,apartment,84,1056000000.0,1050500000.0,3.0,1.0,200000000.0,19.03855306996668,0.0,3.0,1.0,100.0,91.2718204488778
27260|궁전맨션|apartment|84,2026-03,27260,apartment,84,1056000000.0,1053250000.0,0.0,1.0,250000000.0,23.736055067647758,0.0,0.0,1.5,100.0,90.53398058252428
27260|궁전맨션|apartment|84,2026-04,27260,apartment,84,1056000000.0,1054625000.0,0.0,1.0,220000000.0,20.860495436766623,0.0,0.0,0.0,75.0,93.50912778904666
27260|궁전맨션|apartment|over_101,2026-01,27260,apartment,over_101,0.0,0.0,0.0,2.0,35000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|궁전맨션|apartment|over_101,2026-02,27260,apartment,over_101,1300000000.0,1300000000.0,1.0,1.0,30000000.0,2.307692307692308,0.0,1.0,1.0,100.0,95.51122194513717
27260|궁전맨션|apartment|over_101,2026-03,27260,apartment,over_101,1300000000.0,1300000000.0,0.0,2.0,185000000.0,14.23076923076923,0.0,0.0,1.0,100.0,95.26699029126213
27260|궁전맨션|apartment|over_101,2026-04,27260,apartment,over_101,1300000000.0,1300000000.0,0.0,1.0,100000000.0,7.6923076923076925,0.0,0.0,0.0,100.0,96.95740365111561
27260|궁전맨션|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,2.0,160000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|낙원(1190-2)|apartment|59,2026-03,27260,apartment,59,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,1.0,0.0,8.859223300970873
27260|낙원(1190-2)|apartment|59,2026-04,27260,apartment,59,0.0,0.0,0.0,1.0,5000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|낙원(1190-2)|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,1.0,5000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|남광타운|apartment|59,2026-03,27260,apartment,59,124000000.0,124000000.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0,19.174757281553397
27260|남광타운|apartment|59,2026-04,27260,apartment,59,124000000.0,124000000.0,0.0,1.0,10000000.0,8.064516129032258,0.0,0.0,1.0,100.0,43.20486815415821
27260|남광타운|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|노변다숲|apartment|59,2026-01,27260,apartment,59,135750000.0,135750000.0,4.0,3.0,10000000.0,7.366482504604052,0.0,4.0,1.0,80.0,37.142857142857146
27260|노변다숲|apartment|59,2026-02,27260,apartment,59,110000000.0,122875000.0,1.0,3.0,110000000.0,89.52187182095625,-9.48434622467772,0.25,1.0,100.0,22.443890274314214
27260|노변다숲|apartment|59,2026-03,27260,apartment,59,110000000.0,116437500.0,0.0,1.0,120000000.0,103.05958132045087,-14.226519337016574,0.0,0.125,100.0,18.689320388349515
27260|노변다숲|apartment|59,2026-04,27260,apartment,59,125000000.0,120718750.0,1.0,4.0,112500000.0,93.19181982914833,-11.07274401473296,0.6,0.2,40.0,42.59634888438134
27260|노변다숲|apartment|under_40,2026-01,27260,apartment,under_40,0.0,0.0,0.0,1.0,110000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|노변다숲|apartment|under_40,2026-02,27260,apartment,under_40,0.0,0.0,0.0,0.0,110000000.0,0.0,0.0,0.0,1.0,0.0,10.224438902743142
27260|노변다숲|apartment|under_40,2026-03,27260,apartment,under_40,102000000.0,102000000.0,1.0,0.0,110000000.0,107.84313725490196,0.0,1.0,1.0,100.0,18.203883495145632
27260|노변다숲|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,4.0,112500000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|노변대백|apartment|59,2026-02,27260,apartment,59,167000000.0,167000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,33.33333333333333,26.932668329177055
27260|노변대백|apartment|59,2026-03,27260,apartment,59,164000000.0,165500000.0,1.0,0.0,0.0,0.0,-0.8982035928143728,1.0,1.0,66.66666666666666,25.485436893203882
27260|노변대백|apartment|59,2026-04,27260,apartment,59,170000000.0,167750000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,47.05882352941176
27260|노변대백|apartment|84,2026-01,27260,apartment,84,0.0,0.0,0.0,1.0,30000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|노변대백|apartment|84,2026-02,27260,apartment,84,240000000.0,240000000.0,1.0,1.0,130000000.0,54.166666666666664,0.0,1.0,1.0,100.0,37.65586034912718
27260|노변대백|apartment|over_101,2026-03,27260,apartment,over_101,365000000.0,365000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,51.45631067961165
27260|노변대백|apartment|over_101,2026-04,27260,apartment,over_101,300000000.0,332500000.0,1.0,0.0,0.0,0.0,-8.904109589041099,1.0,1.0,100.0,62.47464503042597
27260|노변동서우방|apartment|59,2026-03,27260,apartment,59,268000000.0,268000000.0,1.0,1.0,170000000.0,63.43283582089553,0.0,1.0,1.0,100.0,38.592233009708735
27260|노변동서우방|apartment|84,2026-03,27260,apartment,84,380000000.0,380000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,53.03398058252428
27260|노변청구|apartment|59,2026-01,27260,apartment,59,225000000.0,225000000.0,3.0,3.0,155000000.0,68.88888888888889,0.0,3.0,1.0,75.0,45.42857142857143
27260|노변청구|apartment|59,2026-02,27260,apartment,59,225000000.0,225000000.0,0.0,2.0,75000000.0,33.33333333333333,0.0,0.0,1.0,75.0,34.91271820448878
27260|노변청구|apartment|59,2026-03,27260,apartment,59,220000000.0,222500000.0,1.0,3.0,160000000.0,71.91011235955057,-1.1111111111111072,0.6666666666666666,0.16666666666666666,100.0,32.40291262135923
27260|노변청구|apartment|59,2026-04,27260,apartment,59,220000000.0,221250000.0,0.0,2.0,10000000.0,4.519774011299435,-1.6666666666666718,0.0,0.3333333333333333,25.0,50.91277890466531
27260|노변청구|apartment|84,2026-01,27260,apartment,84,422000000.0,422000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,33.33333333333333,65.14285714285715
27260|노변청구|apartment|84,2026-02,27260,apartment,84,330000000.0,376000000.0,1.0,1.0,250000000.0,66.48936170212765,-10.900473933649291,1.0,1.0,66.66666666666666,53.86533665835411
27260|노변청구|apartment|84,2026-03,27260,apartment,84,330000000.0,353000000.0,1.0,1.0,250000000.0,70.82152974504248,-16.35071090047393,1.0,1.0,100.0,50.728155339805824
27260|노변청구|apartment|84,2026-04,27260,apartment,84,330000000.0,341500000.0,0.0,1.0,30000000.0,8.784773060029282,-19.075829383886255,0.0,0.5,66.66666666666666,63.894523326572006
27260|노변청구|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,3.0,10000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|녹원맨션|apartment|84,2026-01,27260,apartment,84,325000000.0,325000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,57.285714285714285
27260|녹원맨션|apartment|84,2026-02,27260,apartment,84,320000000.0,322500000.0,1.0,0.0,0.0,0.0,-0.7692307692307665,1.0,1.0,40.0,50.12468827930174
27260|녹원맨션|apartment|84,2026-03,27260,apartment,84,329000000.0,325750000.0,2.0,1.0,190000000.0,58.32693783576362,0.0,2.0,1.5,80.0,47.33009708737864
27260|녹원맨션|apartment|84,2026-04,27260,apartment,84,303000000.0,314375000.0,2.0,1.0,20000000.0,6.36182902584493,-3.49194167306216,1.5,2.0,100.0,60.446247464503045
27260|녹원맨션|apartment|over_101,2026-01,27260,apartment,over_101,0.0,0.0,0.0,1.0,20000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|녹원맨션|apartment|over_101,2026-02,27260,apartment,over_101,398000000.0,398000000.0,1.0,0.0,20000000.0,5.025125628140704,0.0,1.0,1.0,100.0,57.605985037406484
27260|녹원맨션|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,1.0,20000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|누리타운|apartment|59,2026-01,27260,apartment,59,177000000.0,177000000.0,2.0,4.0,47500000.0,26.836158192090398,0.0,2.0,1.0,22.22222222222222,40.85714285714286
27260|누리타운|apartment|59,2026-02,27260,apartment,59,160000000.0,168500000.0,2.0,3.0,10000000.0,5.934718100890208,-4.802259887005644,1.0,1.0,44.44444444444444,27.18204488778055
27260|누리타운|apartment|59,2026-03,27260,apartment,59,145000000.0,156750000.0,5.0,2.0,126500000.0,80.7017543859649,-11.440677966101697,2.5,1.75,100.0,24.271844660194176
27260|누리타운|apartment|59,2026-04,27260,apartment,59,170500000.0,163625000.0,2.0,2.0,82500000.0,50.42016806722689,-7.556497175141241,0.6666666666666666,1.75,100.0,46.45030425963489
27260|누리타운|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,2.0,82500000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|담티힐즈|apartment|84,2026-01,27260,apartment,84,390000000.0,390000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,62.142857142857146
27260|담티힐즈|apartment|84,2026-02,27260,apartment,84,400000000.0,395000000.0,1.0,1.0,300000000.0,75.9493670886076,0.0,1.0,1.0,100.0,57.107231920199496
27260|대구시지푸르지오|apartment|84,2026-01,27260,apartment,84,299500000.0,299500000.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,53.57142857142857
27260|대구시지푸르지오|apartment|84,2026-02,27260,apartment,84,315000000.0,307250000.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,75.0,47.880299251870326
27260|대구시지푸르지오|apartment|84,2026-03,27260,apartment,84,322500000.0,314875000.0,1.0,1.0,250000000.0,79.3965859468043,0.0,0.6666666666666666,0.5,100.0,45.63106796116505
27260|대구시지푸르지오|apartment|84,2026-04,27260,apartment,84,370000000.0,342437500.0,1.0,1.0,250000000.0,73.00602299689724,0.0,0.75,0.6666666666666666,75.0,64.09736308316431
27260|대구시지푸르지오|apartment|over_101,2026-01,27260,apartment,over_101,0.0,0.0,0.0,1.0,20000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|대구시지푸르지오|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,1.0,250000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|대림이편한세상|apartment|74,2026-03,27260,apartment,74,433000000.0,433000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,59.70873786407766
27260|대림이편한세상|apartment|84,2026-02,27260,apartment,84,485000000.0,485000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,65.5860349127182
27260|대림이편한세상|apartment|84,2026-03,27260,apartment,84,490000000.0,487500000.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,75.0,63.713592233009706
27260|대림이편한세상|apartment|84,2026-04,27260,apartment,84,495000000.0,491250000.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,100.0,74.84787018255578
27260|대림이편한세상|apartment|over_101,2026-01,27260,apartment,over_101,682500000.0,682500000.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,66.66666666666666,78.85714285714286
27260|대림이편한세상|apartment|over_101,2026-02,27260,apartment,over_101,580000000.0,631250000.0,1.0,0.0,0.0,0.0,-7.509157509157505,0.5,1.0,100.0,75.93516209476309
27260|대림이편한세상|apartment|over_101,2026-03,27260,apartment,over_101,580000000.0,605625000.0,0.0,0.0,0.0,0.0,-11.263736263736268,0.0,0.25,100.0,72.81553398058253
27260|대림이편한세상|apartment|over_101,2026-04,27260,apartment,over_101,770000000.0,687812500.0,2.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,100.0,84.38133874239351
27260|대백|apartment|59,2026-01,27260,apartment,59,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|대백|apartment|84,2026-02,27260,apartment,84,224000000.0,224000000.0,2.0,1.0,20000000.0,8.928571428571429,0.0,2.0,1.0,66.66666666666666,34.66334164588529
27260|대백|apartment|84,2026-03,27260,apartment,84,224000000.0,224000000.0,0.0,1.0,20000000.0,8.928571428571429,0.0,0.0,1.0,66.66666666666666,32.76699029126214
27260|대백|apartment|84,2026-04,27260,apartment,84,215000000.0,219500000.0,1.0,0.0,20000000.0,9.111617312072893,-2.00892857142857,1.0,0.25,100.0,50.30425963488844
27260|대우트럼프월드수성|apartment|101,2026-03,27260,apartment,101,630000000.0,630000000.0,2.0,1.0,50000000.0,7.936507936507936,0.0,2.0,1.0,66.66666666666666,74.51456310679612
27260|대우트럼프월드수성|apartment|101,2026-04,27260,apartment,101,685000000.0,657500000.0,1.0,0.0,50000000.0,7.604562737642586,0.0,0.5,1.0,100.0,82.96146044624746
27260|대우트럼프월드수성|apartment|84,2026-01,27260,apartment,84,0.0,0.0,0.0,1.0,20000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|대우트럼프월드수성|apartment|84,2026-02,27260,apartment,84,619000000.0,619000000.0,2.0,2.0,170000000.0,27.463651050080774,0.0,2.0,1.0,33.33333333333333,75.06234413965088
27260|대우트럼프월드수성|apartment|84,2026-03,27260,apartment,84,510000000.0,564500000.0,3.0,1.0,340000000.0,60.23029229406555,-8.804523424878841,3.0,1.0,83.33333333333334,69.1747572815534
27260|대우트럼프월드수성|apartment|84,2026-04,27260,apartment,84,630000000.0,597250000.0,1.0,0.0,340000000.0,56.927584763499375,-3.513731825525035,0.6,2.0,100.0,80.12170385395537
27260|대우트럼프월드수성|apartment|over_101,2026-01,27260,apartment,over_101,710000000.0,710000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.666666666666664,79.71428571428572
27260|대우트럼프월드수성|apartment|over_101,2026-02,27260,apartment,over_101,710000000.0,710000000.0,1.0,2.0,215000000.0,30.28169014084507,0.0,1.0,1.0,33.33333333333333,79.05236907730672
27260|대우트럼프월드수성|apartment|over_101,2026-03,27260,apartment,over_101,747000000.0,728500000.0,3.0,1.0,30000000.0,4.118050789293068,0.0,3.0,2.0,83.33333333333334,78.39805825242718
27260|대우트럼프월드수성|apartment|over_101,2026-04,27260,apartment,over_101,767500000.0,748000000.0,2.0,0.0,30000000.0,4.010695187165775,0.0,1.2,2.5,100.0,85.59837728194725
27260|대자연맨션1차|apartment|59,2026-01,27260,apartment,59,0.0,0.0,0.0,1.0,80000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|대자연맨션1차|apartment|59,2026-02,27260,apartment,59,129000000.0,129000000.0,1.0,0.0,80000000.0,62.01550387596899,0.0,1.0,1.0,100.0,22.693266832917704
27260|대자연맨션1차|apartment|74,2026-03,27260,apartment,74,0.0,0.0,0.0,2.0,30000000.0,0.0,0.0,0.0,1.0,0.0,8.859223300970873
27260|대자연맨션1차|apartment|84,2026-01,27260,apartment,84,0.0,0.0,0.0,2.0,75000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|대자연맨션1차|apartment|84,2026-02,27260,apartment,84,0.0,0.0,0.0,1.0,10000000.0,0.0,0.0,0.0,1.0,0.0,10.224438902743142
27260|대자연맨션1차|apartment|84,2026-03,27260,apartment,84,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,1.0,0.0,8.859223300970873
27260|대자연맨션1차|apartment|84,2026-04,27260,apartment,84,0.0,0.0,0.0,2.0,110000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|대자연맨션1차|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,2.0,110000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|대자연맨션2차|apartment|59,2026-03,27260,apartment,59,145000000.0,145000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,21.35922330097087
27260|대자연맨션2차|apartment|84,2026-03,27260,apartment,84,230000000.0,230000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,33.737864077669904
27260|더샵수성라크에르|apartment|59,2026-01,27260,apartment,59,0.0,0.0,0.0,2.0,280000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|더샵수성라크에르|apartment|59,2026-02,27260,apartment,59,465000000.0,465000000.0,1.0,2.0,285000000.0,61.29032258064516,0.0,1.0,1.0,33.33333333333333,64.46384039900249
27260|더샵수성라크에르|apartment|59,2026-03,27260,apartment,59,465000000.0,465000000.0,0.0,1.0,20000000.0,4.301075268817205,0.0,0.0,1.0,33.33333333333333,62.13592233009708
27260|더샵수성라크에르|apartment|59,2026-04,27260,apartment,59,428500000.0,446750000.0,2.0,0.0,20000000.0,4.476776720761052,-3.9247311827957043,6.0,2.0,100.0,71.80527383367141
27260|더샵수성라크에르|apartment|74,2026-01,27260,apartment,74,0.0,0.0,0.0,1.0,40000000.0,0.0,0.0,0.0,1.0,0.0,17.142857142857142
27260|더샵수성라크에르|apartment|74,2026-02,27260,apartment,74,600000000.0,600000000.0,1.0,1.0,310000000.0,51.66666666666667,0.0,1.0,1.0,33.33333333333333,73.44139650872819
27260|더샵수성라크에르|apartment|74,2026-03,27260,apartment,74,561000000.0,580500000.0,2.0,0.0,310000000.0,53.402239448751075,-3.2499999999999973,4.0,1.0,100.0,70.14563106796116
27260|더샵수성라크에르|apartment|84,2026-01,27260,apartment,84,625000000.0,625000000.0,4.0,3.0,410000000.0,65.60000000000001,0.0,4.0,1.0,40.0,76.85714285714286
27260|더샵수성라크에르|apartment|84,2026-02,27260,apartment,84,665000000.0,645000000.0,1.0,0.0,410000000.0,63.565891472868216,0.0,0.25,1.0,50.0,76.68329177057358
27260|더샵수성라크에르|apartment|84,2026-03,27260,apartment,84,665000000.0,655000000.0,5.0,0.0,410000000.0,62.59541984732825,0.0,2.0,0.75,100.0,76.2135922330097
27260|더샵수성라크에르|apartment|84,2026-04,27260,apartment,84,678500000.0,666750000.0,3.0,3.0,150000000.0,22.49718785151856,0.0,0.8999999999999999,1.6,90.0,83.77281947261663
27260|더샵수성라크에르|apartment|over_101,2026-03,27260,apartment,over_101,0.0,0.0,0.0,1.0,550000000.0,0.0,0.0,0.0,1.0,0.0,8.859223300970873
27260|더샵수성라크에르|apartment|unknown,2026-04,27260,apartment,unknown,0.0,0.0,0.0,3.0,150000000.0,0.0,0.0,0.0,1.0,0.0,20.99391480730223
27260|더샵수성오클레어|apartment|59,2026-01,27260,apartment,59,297000000.0,297000000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,53.142857142857146
